TimeStamp;NodeID;NodeCount;Schema;SF;WorkerCount;Item name;CPU ns;USER ns;BLOCKED#;BLOCKED ns;WAITED#;WAITED ns;SUMM all times;Running %;Running total%;Comment
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_demographics;153192;0;0;0;0;0;153192;99.999;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;232385;0;0;0;0;0;232385;100.0;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#household_demographics;202773;0;0;0;0;0;202773;100.0;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#income_band;146370;0;0;0;0;0;146370;99.999;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#inventory;184089;0;0;0;0;0;184089;99.999;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;188803;0;0;0;0;0;188803;99.999;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item_marketprices;214013;0;0;0;0;0;214013;100.0;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;212522;0;0;0;0;0;212522;100.0;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#promotion;209572;0;0;0;0;0;209572;100.0;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#reason;201075;0;0;0;0;0;201075;100.0;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#ship_mode;201748;0;0;0;0;0;201748;100.0;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;239241;0;0;0;0;0;239241;100.0;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;225310;0;0;0;0;0;225310;100.0;1.0;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;271331;0;0;0;0;0;271331;100.0;1.001;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#time_dim;281155;0;0;0;0;0;281155;100.0;1.001;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#warehouse;260943;0;0;0;0;0;260943;100.0;1.001;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_clickstreams;293232;0;0;0;0;0;293232;100.0;1.001;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_page;259398;0;0;0;0;0;259398;100.0;1.001;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;315316;0;0;0;0;0;315316;100.0;1.001;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;301763;0;0;0;0;0;301763;100.0;1.001;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_site;302573;0;0;0;0;0;302573;100.0;1.001;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#0;19619313269;19450000000;0;0;14477;20884000000;40503313269;48.439;41.093;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#1;19928390445;19760000000;0;0;14609;21122000000;41050390445;48.546;41.725;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#2;19759797606;19590000000;0;0;14578;21166000000;40925797606;48.282;41.381;
1402306767022;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#3;19476833579;19310000000;0;0;14571;20640000000;40116833579;48.55;40.802;
1402307452424;1;1;bigbench;1.0;4;ALL#SCHEDULERS;9951238;0;0;0;0;0;9951238;100.0;1.024;
1402307452424;1;1;bigbench;1.0;4;ALL#pdgf.util.caching.experimental.BucketSortOutputFileWriterIMPL$HouseKeeper;3631044652;1010000000;0;0;36892;30477000000;34108044652;10.646;9.779;
1402307452424;1;1;bigbench;1.0;4;ALL#worker#0;18769048100;18570000000;0;0;14625;15142000000;33911048100;55.348;46.381;
1402307452424;1;1;bigbench;1.0;4;ALL#worker#1;18173940142;18000000000;0;0;14620;14936000000;33109940142;54.89;44.942;
1402307452424;1;1;bigbench;1.0;4;ALL#worker#2;18717890738;18540000000;0;0;14593;15482000000;34199890738;54.731;46.257;
1402307452424;1;1;bigbench;1.0;4;ALL#worker#3;18393137515;18220000000;0;0;14679;14852000000;33245137515;55.326;45.472;
1402307452424;1;1;bigbench;1.0;4;All#PausedThread;187594156;20000000;0;0;47;36736000000;36923594156;0.508;1.454;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;1110379;0;0;0;0;0;1110379;100.0;1.003;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_address;150436;0;0;0;0;0;150436;99.999;1.0;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_demographics;159716;0;0;0;0;0;159716;99.999;1.0;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;169220;0;0;0;0;0;169220;99.999;1.0;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#household_demographics;201827;0;0;0;0;0;201827;100.0;1.0;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#income_band;160360;0;0;0;0;0;160360;99.999;1.0;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#inventory;186442;0;0;0;0;0;186442;99.999;1.0;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;176226;0;0;0;0;0;176226;99.999;1.0;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item_marketprices;203261;0;0;0;0;0;203261;100.0;1.0;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;161638;0;0;0;0;0;161638;99.999;1.0;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#promotion;213575;0;0;0;0;0;213575;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#reason;216924;0;0;0;0;0;216924;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#ship_mode;209664;0;0;0;0;0;209664;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;556960;0;0;0;0;0;556960;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;272328;0;0;0;0;0;272328;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;242019;0;0;0;0;0;242019;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#time_dim;258501;0;0;0;0;0;258501;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#warehouse;268750;0;0;0;0;0;268750;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_clickstreams;261105;0;0;0;0;0;261105;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_page;253572;0;0;0;0;0;253572;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;399724;0;0;0;0;0;399724;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;235306;0;0;0;0;0;235306;100.0;1.001;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_site;136730;0;0;0;0;0;136730;99.999;1.0;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#0;18768773977;18570000000;0;0;14625;15142000000;33910773977;55.348;46.38;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#1;18173854701;18000000000;0;0;14620;14936000000;33109854701;54.89;44.942;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#2;18717807353;18540000000;0;0;14593;15482000000;34199807353;54.731;46.257;
1402307452424;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#3;18393029121;18220000000;0;0;14679;14852000000;33245029121;55.326;45.472;
1402309677382;1;1;bigbench;1.0;4;ALL#SCHEDULERS;10549322;0;0;0;0;0;10549322;100.0;1.019;
1402309677382;1;1;bigbench;1.0;4;ALL#pdgf.util.caching.experimental.BucketSortOutputFileWriterIMPL$HouseKeeper;3740959111;1020000000;0;0;37484;37025000000;40765959111;9.177;7.887;
1402309677382;1;1;bigbench;1.0;4;ALL#worker#0;19030270745;18840000000;1;14000000;14683;23772000000;42816270745;44.446;36.032;
1402309677382;1;1;bigbench;1.0;4;ALL#worker#1;18972764426;18770000000;1;31000000;14681;22875000000;41878764426;45.304;35.926;
1402309677382;1;1;bigbench;1.0;4;ALL#worker#2;18834774684;18640000000;2;63000000;14640;22921000000;41818774684;45.039;35.672;
1402309677382;1;1;bigbench;1.0;4;ALL#worker#3;18497991821;18310000000;1;31000000;14687;23870000000;42398991821;43.628;35.052;
1402309677382;1;1;bigbench;1.0;4;All#PausedThread;85888270;20000000;0;0;48;43750000000;43835888270;0.196;1.158;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;1095985;0;0;0;0;0;1095985;100.0;1.002;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_address;149457;0;0;0;0;0;149457;99.999;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_demographics;161249;0;0;0;0;0;161249;99.999;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;205349;0;0;0;0;0;205349;100.0;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#household_demographics;200019;0;0;0;0;0;200019;100.0;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#income_band;165921;0;0;0;0;0;165921;99.999;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#inventory;390235;0;0;0;0;0;390235;100.0;1.001;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;366560;0;0;0;0;0;366560;100.0;1.001;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item_marketprices;222373;0;0;0;0;0;222373;100.0;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;285512;0;0;0;0;0;285512;100.0;1.001;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#promotion;221612;0;0;0;0;0;221612;100.0;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#reason;225870;0;0;0;0;0;225870;100.0;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#ship_mode;233454;0;0;0;0;0;233454;100.0;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;134416;0;0;0;0;0;134416;99.999;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;242226;0;0;0;0;0;242226;100.0;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;364019;0;0;0;0;0;364019;100.0;1.001;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#time_dim;281852;0;0;0;0;0;281852;100.0;1.001;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#warehouse;275505;0;0;0;0;0;275505;100.0;1.001;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_clickstreams;242598;0;0;0;0;0;242598;100.0;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_page;219532;0;0;0;0;0;219532;100.0;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;274824;0;0;0;0;0;274824;100.0;1.001;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;244024;0;0;0;0;0;244024;100.0;1.0;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_site;423466;0;0;0;0;0;423466;100.0;1.001;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#0;19029976477;18840000000;1;14000000;14683;23772000000;42815976477;44.446;36.032;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#1;18972666488;18770000000;1;31000000;14681;22875000000;41878666488;45.304;35.926;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#2;18834686051;18640000000;2;63000000;14640;22921000000;41818686051;45.039;35.672;
1402309677382;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#3;18497865300;18310000000;1;31000000;14687;23870000000;42398865300;43.628;35.052;
1402382310821;1;1;bigbench;1.0;4;ALL#SCHEDULERS;10233916;0;0;0;0;0;10233916;100.0;1.02;
1402382310821;1;1;bigbench;1.0;4;ALL#pdgf.util.caching.experimental.BucketSortOutputFileWriterIMPL$HouseKeeper;3705408732;1080000000;0;0;37236;30537000000;34242408732;10.821;8.116;
1402382310821;1;1;bigbench;1.0;4;ALL#worker#0;18845599511;18700000000;1;22000000;14619;24934000000;43801599511;43.025;37.191;
1402382310821;1;1;bigbench;1.0;4;ALL#worker#1;18548398394;18390000000;0;0;14652;25312000000;43860398394;42.29;36.621;
1402382310821;1;1;bigbench;1.0;4;ALL#worker#2;18123559634;17970000000;0;0;14595;25512000000;43635559634;41.534;35.805;
1402382310821;1;1;bigbench;1.0;4;ALL#worker#3;19119374256;18960000000;0;0;14628;25063000000;44182374256;43.274;37.717;
1402382310821;1;1;bigbench;1.0;4;All#PausedThread;169512201;20000000;0;0;47;34558000000;34727512201;0.488;1.326;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;1303636;0;0;0;0;0;1303636;100.0;1.003;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_address;146408;0;0;0;0;0;146408;99.999;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_demographics;180083;0;0;0;0;0;180083;99.999;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;206278;0;0;0;0;0;206278;100.0;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#household_demographics;190014;0;0;0;0;0;190014;99.999;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#income_band;239297;0;0;0;0;0;239297;100.0;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#inventory;188845;0;0;0;0;0;188845;99.999;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;180218;0;0;0;0;0;180218;99.999;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item_marketprices;211170;0;0;0;0;0;211170;100.0;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;199744;0;0;0;0;0;199744;99.999;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#promotion;122630;0;0;0;0;0;122630;99.999;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#reason;228636;0;0;0;0;0;228636;100.0;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#ship_mode;220356;0;0;0;0;0;220356;100.0;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;220111;0;0;0;0;0;220111;100.0;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;253010;0;0;0;0;0;253010;100.0;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;264630;0;0;0;0;0;264630;100.0;1.001;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#time_dim;280096;0;0;0;0;0;280096;100.0;1.001;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#warehouse;296313;0;0;0;0;0;296313;100.0;1.001;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_clickstreams;268428;0;0;0;0;0;268428;100.0;1.001;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_page;260136;0;0;0;0;0;260136;100.0;1.0;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;343580;0;0;0;0;0;343580;100.0;1.001;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;319647;0;0;0;0;0;319647;100.0;1.001;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_site;281663;0;0;0;0;0;281663;100.0;1.001;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#0;18845323149;18700000000;1;22000000;14619;24934000000;43801323149;43.025;37.191;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#1;18548307299;18390000000;0;0;14652;25312000000;43860307299;42.29;36.621;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#2;18123448286;17970000000;0;0;14595;25512000000;43635448286;41.534;35.805;
1402382310821;1;1;bigbench;1.0;4;pdgf.core.dataGenerator.worker.RowWorker#worker#3;19119289070;18960000000;0;0;14628;25063000000;44182289070;43.274;37.717;
1402382611988;1;1;bigbench;1.0;4;ALL#SCHEDULERS;9302752;0;0;0;0;0;9302752;100.0;1.017;
1402382611988;1;1;bigbench;1.0;4;ALL#pdgf.util.caching.experimental.BucketSortOutputFileWriterIMPL$HouseKeeper;3633553351;1010000000;0;0;38328;32496000000;36129553351;10.057;7.675;
1402382611988;1;1;bigbench;1.0;4;ALL#worker#0;20371767804;20200000000;0;0;14451;26234000000;46605767804;43.711;38.423;
1402382611988;1;1;bigbench;1.0;4;ALL#worker#1;19755605269;19590000000;0;0;14547;26647000000;46402605269;42.574;37.291;
1402382611988;1;1;bigbench;1.0;4;ALL#worker#2;19064695034;18900000000;0;0;14466;26531000000;45595695034;41.812;36.022;
1402382611988;1;1;bigbench;1.0;4;ALL#worker#3;19298041871;19140000000;0;0;14525;26584000000;45882041871;42.06;36.45;
1402382611988;1;1;bigbench;1.0;4;All#PausedThread;157817821;20000000;0;0;49;36370000000;36527817821;0.432;1.29;
