TimeStamp;NodeID;NodeCount;Schema;SF;WorkerCount;Item name;CPU ns;USER ns;BLOCKED#;BLOCKED ns;WAITED#;WAITED ns;SUMM all times;Running %;Running total%;Comment
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#time_dim;336854;0;0;0;0;0;336854;100.0;1.0;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#warehouse;220439;0;0;0;0;0;220439;100.0;1.0;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_clickstreams;298785;0;0;0;0;0;298785;100.0;1.0;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_page;356155;0;0;0;0;0;356155;100.0;1.0;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;243071;0;0;0;0;0;243071;100.0;1.0;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;343179;0;0;0;0;0;343179;100.0;1.0;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_site;396635;0;0;0;0;0;396635;100.0;1.0;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#0;67340990823;66920000000;0;0;75712;244994000000;312334990823;21.561;22.448;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#1;66750057197;66330000000;0;0;76338;245552000000;312302057197;21.374;22.26;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#10;66864767784;66400000000;1;17000000;77899;245621000000;312502767784;21.397;22.296;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#11;67986508723;67520000000;0;0;78871;244041000000;312027508723;21.789;22.654;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#12;67565958139;67170000000;0;0;78035;244879000000;312444958139;21.625;22.52;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#13;68670585991;68250000000;0;0;76746;243625000000;312295585991;21.989;22.871;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#14;67386589230;66950000000;0;0;79824;244689000000;312075589230;21.593;22.462;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#15;66426770171;66030000000;0;0;76554;245398000000;311824770171;21.303;22.157;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#16;68453170598;67960000000;0;0;81018;243907000000;312360170598;21.915;22.802;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#17;65513612454;65130000000;0;0;80156;245877000000;311390612454;21.039;21.866;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#18;67252110734;66850000000;0;0;77390;244914000000;312166110734;21.544;22.42;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#19;66547453364;66130000000;0;0;77187;245523000000;312070453364;21.324;22.195;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#2;65875527781;65420000000;0;0;75302;244973000000;310848527781;21.192;21.981;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#20;66525335646;66060000000;0;0;78642;245574000000;312099335646;21.315;22.188;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#21;65210519863;64790000000;0;0;78261;246114000000;311324519863;20.946;21.769;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#22;67426867589;66980000000;0;0;77483;244847000000;312273867589;21.592;22.475;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#23;68285266548;67820000000;0;0;74991;243623000000;311908266548;21.893;22.749;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#3;67283198726;66800000000;0;0;77656;244729000000;312012198726;21.564;22.43;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#4;66726395779;66320000000;0;0;74899;245082000000;311808395779;21.4;22.252;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#5;68208528681;67720000000;0;0;78361;244169000000;312377528681;21.835;22.724;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#6;66282291372;65880000000;0;0;75223;245470000000;311752291372;21.261;22.111;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#7;67569575520;67160000000;0;0;77254;244990000000;312559575520;21.618;22.521;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#8;68410959731;67970000000;0;0;79655;243677000000;312087959731;21.92;22.789;
1403308395871;1;1;bigbench;20.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#9;67707043412;67280000000;0;0;78419;245064000000;312771043412;21.647;22.565;
1403340348594;1;1;bigbench;50.0;24;ALL#SCHEDULERS;11237132;0;0;0;0;0;11237132;100.0;1.001;
1403340348594;1;1;bigbench;50.0;24;ALL#pdgf.util.caching.experimental.BucketSortOutputFileWriterIMPL$HouseKeeper;106050146848;24190000000;0;0;45834;57690000000;163740146848;64.767;15.103;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#0;154548133539;154020000000;0;0;139214;592409000000;746957133539;20.69;21.553;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#1;152442345817;151840000000;0;0;134348;594479000000;746921345817;20.409;21.273;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#10;153327754242;152660000000;0;0;141581;593672000000;746999754242;20.526;21.39;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#11;154364370751;153780000000;0;0;133267;593511000000;747875370751;20.64;21.528;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#12;154043145322;153400000000;0;0;136241;593304000000;747347145322;20.612;21.485;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#13;154467469628;153900000000;1;27000000;139769;593922000000;748416469628;20.639;21.542;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#14;153148698465;152510000000;0;0;135151;592206000000;745354698465;20.547;21.366;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#15;152484443461;151940000000;0;0;131835;594106000000;746590443461;20.424;21.278;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#16;153865776138;153140000000;1;2000000;139829;592908000000;746775776138;20.604;21.462;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#17;152670452550;152010000000;0;0;133991;593918000000;746588452550;20.449;21.303;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#18;153840232248;153190000000;0;0;137752;593763000000;747603232248;20.578;21.458;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#19;152029795443;151470000000;0;0;134235;594464000000;746493795443;20.366;21.218;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#2;153354787043;152780000000;0;0;137854;593236000000;746590787043;20.541;21.394;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#20;152975975500;152370000000;0;0;139337;592907000000;745882975500;20.509;21.344;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#21;155542564585;154870000000;0;0;135199;591388000000;746930564585;20.824;21.685;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#22;150453811724;149800000000;0;0;132561;594087000000;744540811724;20.208;21.008;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#23;154174266067;153420000000;0;0;140599;593761000000;747935266067;20.613;21.503;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#3;154483040470;153760000000;0;0;137065;593134000000;747617040470;20.663;21.544;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#4;153357040959;152730000000;0;0;142019;592471000000;745828040959;20.562;21.394;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#5;155701395237;155100000000;0;0;135377;592001000000;747702395237;20.824;21.706;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#6;152496687915;151900000000;0;0;134608;594561000000;747057687915;20.413;21.28;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#7;154345250624;153800000000;0;0;138675;592428000000;746773250624;20.668;21.526;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#8;149881018110;149330000000;0;0;138406;594924000000;744805018110;20.124;20.932;
1403340348594;1;1;bigbench;50.0;24;ALL#worker#9;153146122889;152490000000;0;0;143300;591506000000;744652122889;20.566;21.366;
1403340348594;1;1;bigbench;50.0;24;All#PausedThread;16254507802;60000000;0;0;48;176444000000;192698507802;8.435;3.162;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;1403221;0;0;0;0;0;1403221;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_address;247417;0;0;0;0;0;247417;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_demographics;349635;0;0;0;0;0;349635;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;235787;0;0;0;0;0;235787;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#household_demographics;120169;0;0;0;0;0;120169;99.999;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#income_band;173527;0;0;0;0;0;173527;99.999;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#inventory;232290;0;0;0;0;0;232290;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;261801;0;0;0;0;0;261801;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item_marketprices;291895;0;0;0;0;0;291895;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#product_reviews;324028;0;0;0;0;0;324028;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#promotion;343552;0;0;0;0;0;343552;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#reason;264175;0;0;0;0;0;264175;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#ship_mode;124861;0;0;0;0;0;124861;99.999;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store;190420;0;0;0;0;0;190420;99.999;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_returns;261826;0;0;0;0;0;261826;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#store_sales;266337;0;0;0;0;0;266337;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#time_dim;261613;0;0;0;0;0;261613;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#warehouse;170245;0;0;0;0;0;170245;99.999;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_clickstreams;276664;0;0;0;0;0;276664;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_page;325921;0;0;0;0;0;325921;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_returns;259999;0;0;0;0;0;259999;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_sales;258492;0;0;0;0;0;258492;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#web_site;240708;0;0;0;0;0;240708;100.0;1.0;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#0;154547547718;154020000000;0;0;139214;592409000000;746956547718;20.69;21.553;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#1;152442179274;151840000000;0;0;134348;594479000000;746921179274;20.409;21.273;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#10;153327587295;152660000000;0;0;141581;593672000000;746999587295;20.526;21.39;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#11;154364189112;153780000000;0;0;133267;593511000000;747875189112;20.64;21.528;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#12;154042976848;153400000000;0;0;136241;593304000000;747346976848;20.612;21.485;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#13;154467305776;153900000000;1;27000000;139769;593922000000;748416305776;20.639;21.542;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#14;153148553021;152510000000;0;0;135151;592206000000;745354553021;20.547;21.366;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#15;152484279730;151940000000;0;0;131835;594106000000;746590279730;20.424;21.278;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#16;153865606472;153140000000;1;2000000;139829;592908000000;746775606472;20.604;21.462;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#17;152670279695;152010000000;0;0;133991;593918000000;746588279695;20.449;21.303;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#18;153840073505;153190000000;0;0;137752;593763000000;747603073505;20.578;21.458;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#19;152029605895;151470000000;0;0;134235;594464000000;746493605895;20.366;21.218;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#2;153354600958;152780000000;0;0;137854;593236000000;746590600958;20.541;21.394;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#20;152975814728;152370000000;0;0;139337;592907000000;745882814728;20.509;21.344;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#21;155542403486;154870000000;0;0;135199;591388000000;746930403486;20.824;21.685;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#22;150453689966;149800000000;0;0;132561;594087000000;744540689966;20.208;21.008;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#23;154174102256;153420000000;0;0;140599;593761000000;747935102256;20.613;21.503;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#3;154482872909;153760000000;0;0;137065;593134000000;747616872909;20.663;21.544;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#4;153356873749;152730000000;0;0;142019;592471000000;745827873749;20.562;21.394;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#5;155701236343;155100000000;0;0;135377;592001000000;747702236343;20.824;21.706;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#6;152496515881;151900000000;0;0;134608;594561000000;747057515881;20.413;21.28;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#7;154345086513;153800000000;0;0;138675;592428000000;746773086513;20.668;21.526;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#8;149880850636;149330000000;0;0;138406;594924000000;744804850636;20.124;20.932;
1403340348594;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#9;153145961146;152490000000;0;0;143300;591506000000;744651961146;20.566;21.366;
1403344894644;1;1;bigbench;50.0;24;ALL#SCHEDULERS;12753743;0;0;0;0;0;12753743;100.0;1.002;
1403344894644;1;1;bigbench;50.0;24;ALL#pdgf.util.caching.experimental.BucketSortOutputFileWriterIMPL$HouseKeeper;108974057322;25400000000;0;0;43546;68872000000;177846057322;61.274;15.26;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#0;159948755641;159330000000;0;0;136343;594985000000;754933755641;21.187;21.931;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#1;157268089202;156530000000;0;0;147697;597129000000;754397089202;20.847;21.58;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#10;158452410231;157820000000;0;0;133758;596387000000;754839410231;20.992;21.735;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#11;155388207121;154670000000;0;0;143293;597231000000;752619207121;20.646;21.334;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#12;156480413843;155850000000;0;0;144903;597688000000;754168413843;20.749;21.477;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#13;156988944111;156340000000;0;0;143132;596282000000;753270944111;20.841;21.543;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#14;157449285433;156790000000;0;0;143879;595714000000;753163285433;20.905;21.604;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#15;158131248205;157450000000;0;0;143570;596140000000;754271248205;20.965;21.693;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#16;157316734648;156650000000;0;0;144585;595874000000;753190734648;20.887;21.586;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#17;158790943516;158100000000;0;0;137026;595708000000;754498943516;21.046;21.779;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#18;158532602014;157860000000;0;0;139561;595040000000;753572602014;21.037;21.745;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#19;157217679955;156520000000;0;0;145032;596065000000;753282679955;20.871;21.573;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#2;158209003883;157560000000;1;0;133605;596244000000;754453003883;20.97;21.703;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#20;158895414935;158210000000;0;0;146645;596075000000;754970414935;21.047;21.793;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#21;158146117782;157450000000;0;0;143043;595970000000;754116117782;20.971;21.695;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#22;157071585682;156390000000;0;0;139496;597369000000;754440585682;20.82;21.554;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#23;156990390478;156260000000;0;0;147381;597050000000;754040390478;20.82;21.544;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#3;153637061192;152900000000;0;0;143195;598297000000;751934061192;20.432;21.105;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#4;156753418367;156070000000;0;0;135090;595249000000;752002418367;20.845;21.513;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#5;158214199442;157580000000;0;0;147713;595785000000;753999199442;20.983;21.704;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#6;158039700055;157440000000;0;0;140946;595587000000;753626700055;20.971;21.681;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#7;157017466999;156390000000;0;0;142839;595998000000;753015466999;20.852;21.547;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#8;157163289172;156410000000;0;0;144905;595806000000;752969289172;20.872;21.566;
1403344894644;1;1;bigbench;50.0;24;ALL#worker#9;156395149764;155580000000;0;0;145095;593169000000;749564149764;20.865;21.466;
1403344894644;1;1;bigbench;50.0;24;All#PausedThread;21642367058;40000000;0;0;49;188621000000;210263367058;10.293;3.832;
1403344894644;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer;1562117;0;0;0;0;0;1562117;100.0;1.0;
1403344894644;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_address;229145;0;0;0;0;0;229145;100.0;1.0;
1403344894644;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#customer_demographics;325382;0;0;0;0;0;325382;100.0;1.0;
1403344894644;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#date_dim;333700;0;0;0;0;0;333700;100.0;1.0;
1403344894644;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#household_demographics;181446;0;0;0;0;0;181446;99.999;1.0;
1403344894644;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#income_band;195989;0;0;0;0;0;195989;99.999;1.0;
1403344894644;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#inventory;230624;0;0;0;0;0;230624;100.0;1.0;
1403344894644;1;1;bigbench;50.0;24;pdgf.core.dataGenerator.scheduler.DefaultScheduler#item;341580;0;0;0;0;0;341580;100.0;1.0;
